subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
azfar,2,1,0.14602375030517578,0.3510243892669678,0.205000638961792,0.1508028507232666,0.16506028175354004,0.014257431030273438,0.14745688438415527,0.21700787544250488,0.06955099105834961,0.15365266799926758,0.37150144577026367,0.2178487777709961,0.16093063354492188,0.4722418785095215,0.3113112449645996,0.20422935485839844,0.3323993682861328,0.12817001342773438,0.16384530067443848,0.23056650161743164,0.06672120094299316,0.15437650680541992,0.17058086395263672,0.016204357147216797,0.1442556381225586,0.30586862564086914,0.16161298751831055,0.14013385772705078,0.5384681224822998,0.398334264755249,0.13941526412963867
azfar,2,2,0.156172513961792,0.4515843391418457,0.2954118251800537,0.15627241134643555,0.2158219814300537,0.059549570083618164,0.11604976654052734,0.2457733154296875,0.12972354888916016,0.13549423217773438,0.3468053340911865,0.21131110191345215,0.15568232536315918,0.42079687118530273,0.26511454582214355,0.19980716705322266,0.34749889373779297,0.1476917266845703,0.18539810180664062,0.34258365631103516,0.15718555450439453,0.17985081672668457,0.20963811874389648,0.029787302017211914,0.15131568908691406,0.29834985733032227,0.1470341682434082,0.1490616798400879,0.3748788833618164,0.22581720352172852,0.13556480407714844
azfar,2,3,0.1453409194946289,0.2873575687408447,0.14201664924621582,0.1454753875732422,0.14892911911010742,0.0034537315368652344,0.12635421752929688,0.17113304138183594,0.04477882385253906,0.17679452896118164,0.6389076709747314,0.4621131420135498,0.1347794532775879,0.42842960357666016,0.29365015029907227,0.2049555778503418,2.068037271499634,1.863081693649292,0.12463855743408203,0.291750431060791,0.16711187362670898,0.20447945594787598,0.21238422393798828,0.007904767990112305,0.12194633483886719,0.2734184265136719,0.1514720916748047,0.15688538551330566,0.36284756660461426,0.2059621810913086,0.14905738830566406
azfar,2,4,0.14064645767211914,0.2507133483886719,0.11006689071655273,0.13144397735595703,0.15041089057922363,0.0189669132232666,0.14145612716674805,0.21618151664733887,0.07472538948059082,0.1614227294921875,0.3201158046722412,0.1586930751800537,0.13405966758728027,0.4273810386657715,0.2933213710784912,0.17688727378845215,0.4632112979888916,0.28632402420043945,0.1506977081298828,0.2714390754699707,0.12074136734008789,0.16894245147705078,0.19556164741516113,0.02661919593811035,0.13623785972595215,0.2571835517883301,0.12094569206237793,0.1267228126525879,0.27023911476135254,0.14351630210876465,0.15159344673156738
azfar,2,5,0.14976930618286133,0.2609894275665283,0.11122012138366699,0.15056824684143066,0.29822444915771484,0.14765620231628418,0.14699769020080566,0.14994311332702637,0.002945423126220703,0.10934185981750488,0.6618571281433105,0.5525152683258057,0.13681435585021973,0.47275805473327637,0.33594369888305664,0.1655900478363037,0.35144972801208496,0.18585968017578125,0.14595580101013184,0.3449082374572754,0.19895243644714355,0.13830041885375977,0.31847143173217773,0.18017101287841797,0.16498565673828125,0.2903635501861572,0.12537789344787598,0.14599609375,0.29169654846191406,0.14570045471191406,0.1476447582244873
azfar,2,6,0.14153170585632324,0.21151995658874512,0.06998825073242188,0.15571284294128418,0.17084002494812012,0.015127182006835938,0.12037062644958496,0.17133593559265137,0.050965309143066406,0.12444496154785156,0.32483935356140137,0.2003943920135498,0.13571500778198242,0.41744422912597656,0.28172922134399414,0.20155072212219238,1.6276512145996094,1.426100492477417,0.15202045440673828,0.43657636642456055,0.28455591201782227,0.20668578147888184,0.3291819095611572,0.12249612808227539,0.12842249870300293,0.35650634765625,0.22808384895324707,0.14885973930358887,0.2775745391845703,0.12871479988098145,0.1368565559387207
azfar,2,7,0.1602945327758789,0.5882062911987305,0.42791175842285156,0.14335131645202637,0.21693181991577148,0.07358050346374512,0.1290426254272461,0.15927529335021973,0.030232667922973633,0.15290164947509766,0.40653324127197266,0.253631591796875,0.16702651977539062,0.48838329315185547,0.32135677337646484,0.17845869064331055,0.3624906539916992,0.18403196334838867,0.18930912017822266,0.4556150436401367,0.26630592346191406,0.17082738876342773,0.3773989677429199,0.2065715789794922,0.12536144256591797,0.9938576221466064,0.8684961795806885,0.15117692947387695,0.8518252372741699,0.700648307800293,0.16306114196777344
azfar,2,8,0.15077447891235352,0.25594544410705566,0.10517096519470215,0.16591143608093262,0.20584440231323242,0.039932966232299805,0.13708949089050293,0.16795730590820312,0.030867815017700195,0.13829374313354492,0.34006762504577637,0.20177388191223145,0.15062904357910156,0.4313206672668457,0.28069162368774414,0.18252062797546387,0.27544426918029785,0.09292364120483398,0.1419830322265625,0.24580836296081543,0.10382533073425293,0.15812945365905762,0.22849774360656738,0.07036828994750977,0.15379619598388672,0.48247766494750977,0.32868146896362305,0.15411615371704102,0.6312015056610107,0.4770853519439697,0.11989450454711914
azfar,2,9,0.12423014640808105,0.19541192054748535,0.0711817741394043,0.16035890579223633,0.22072863578796387,0.06036972999572754,0.13919854164123535,0.20154881477355957,0.06235027313232422,0.14500665664672852,1.2008578777313232,1.0558512210845947,0.14120888710021973,0.500537633895874,0.3593287467956543,0.162994384765625,0.3371751308441162,0.1741807460784912,0.15551137924194336,0.16093134880065918,0.00541996955871582,0.15485453605651855,0.19761919975280762,0.04276466369628906,0.14763975143432617,0.30978870391845703,0.16214895248413086,0.16123080253601074,0.33649682998657227,0.17526602745056152,0.14620757102966309
azfar,2,10,0.13510417938232422,0.2862355709075928,0.15113139152526855,0.16543006896972656,0.20162510871887207,0.03619503974914551,0.10913205146789551,0.14421534538269043,0.03508329391479492,0.14777660369873047,1.1565449237823486,1.0087683200836182,0.17026400566101074,0.521632194519043,0.3513681888580322,0.1659834384918213,0.29140138626098633,0.12541794776916504,0.12961840629577637,0.13686156272888184,0.007243156433105469,0.15959692001342773,0.1641545295715332,0.004557609558105469,0.13537287712097168,0.29127049446105957,0.1558976173400879,0.13582134246826172,0.2776045799255371,0.1417832374572754,0.1611318588256836
