subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
andy,1,1,0.14217638969421387,0.15687990188598633,0.014703512191772461,0.12793731689453125,0.14229869842529297,0.014361381530761719,0.15591859817504883,0.1161344051361084,-0.03978419303894043,0.12424373626708984,0.2764582633972168,0.15221452713012695,0.1371769905090332,0.6410107612609863,0.5038337707519531,0.1251969337463379,0.1245272159576416,-0.0006697177886962891,0.12209177017211914,0.1000967025756836,-0.021995067596435547,0.12826323509216309,0.0859673023223877,-0.04229593276977539,0.12044167518615723,0.20937180519104004,0.08893013000488281,0.11691117286682129,0.1654372215270996,0.04852604866027832,0.16025829315185547
andy,1,2,0.14179301261901855,0.16463470458984375,0.022841691970825195,0.12162542343139648,0.1521456241607666,0.030520200729370117,0.1370387077331543,0.12154316902160645,-0.015495538711547852,0.10421562194824219,0.21860313415527344,0.11438751220703125,0.15690898895263672,0.3461465835571289,0.1892375946044922,0.13854432106018066,0.15624356269836426,0.017699241638183594,0.1204538345336914,0.08830809593200684,-0.03214573860168457,0.14449048042297363,0.0823969841003418,-0.062093496322631836,0.10118818283081055,0.1260662078857422,0.02487802505493164,0.09842371940612793,0.1306614875793457,0.03223776817321777,0.17381930351257324
andy,1,3,0.1571519374847412,0.14721965789794922,-0.009932279586791992,0.1347959041595459,0.14579033851623535,0.010994434356689453,0.12489175796508789,0.10146093368530273,-0.023430824279785156,0.11216497421264648,0.2021021842956543,0.08993721008300781,0.14085960388183594,0.27455878257751465,0.1336991786956787,0.14255833625793457,0.30942416191101074,0.16686582565307617,0.12144231796264648,0.10169768333435059,-0.0197446346282959,0.1354515552520752,0.08242297172546387,-0.05302858352661133,0.10859823226928711,0.15584254264831543,0.04724431037902832,0.1187591552734375,0.14654970169067383,0.027790546417236328,0.17351245880126953
andy,1,4,0.15867280960083008,0.1424872875213623,-0.016185522079467773,0.11890816688537598,0.1591789722442627,0.04027080535888672,0.13317489624023438,0.060895442962646484,-0.07227945327758789,0.10603618621826172,0.33351707458496094,0.22748088836669922,0.1458888053894043,0.28737974166870117,0.14149093627929688,0.12595057487487793,0.1362295150756836,0.010278940200805664,0.10806679725646973,0.11449575424194336,0.006428956985473633,0.11426615715026855,0.0725555419921875,-0.041710615158081055,0.10193705558776855,0.1456923484802246,0.043755292892456055,0.09629988670349121,0.12257981300354004,0.026279926300048828,0.19080781936645508
andy,1,5,0.16658258438110352,0.15710210800170898,-0.009480476379394531,0.11509370803833008,0.14110255241394043,0.02600884437561035,0.13512110710144043,0.08209705352783203,-0.0530240535736084,0.12865471839904785,0.19288849830627441,0.06423377990722656,0.1650071144104004,0.28653693199157715,0.12152981758117676,0.1263282299041748,0.11999726295471191,-0.006330966949462891,0.11312150955200195,0.08263731002807617,-0.03048419952392578,0.125474214553833,0.08924674987792969,-0.03622746467590332,0.11421084403991699,0.14913582801818848,0.034924983978271484,0.12119650840759277,0.23011302947998047,0.1089165210723877,0.14329862594604492
andy,1,6,0.17117953300476074,0.16161870956420898,-0.009560823440551758,0.12769651412963867,0.16231179237365723,0.034615278244018555,0.18033456802368164,0.1475682258605957,-0.03276634216308594,0.13113188743591309,0.23487234115600586,0.10374045372009277,0.15500211715698242,0.37630486488342285,0.22130274772644043,0.14776134490966797,0.15978598594665527,0.012024641036987305,0.11542010307312012,0.11818313598632812,0.002763032913208008,0.13834595680236816,0.07251787185668945,-0.06582808494567871,0.11201262474060059,0.23506402969360352,0.12305140495300293,0.11977124214172363,0.17367148399353027,0.05390024185180664,0.1704092025756836
andy,1,7,0.1535031795501709,0.1443932056427002,-0.009109973907470703,0.1241457462310791,0.14275383949279785,0.01860809326171875,0.14051580429077148,0.09831738471984863,-0.04219841957092285,0.1102914810180664,0.1725020408630371,0.0622105598449707,0.1473090648651123,0.2838735580444336,0.1365644931793213,0.15807795524597168,0.14187216758728027,-0.016205787658691406,0.12823104858398438,0.8967337608337402,0.7685027122497559,0.11173677444458008,0.047453880310058594,-0.06428289413452148,0.10718846321105957,0.1177825927734375,0.01059412956237793,0.12438488006591797,0.13715338706970215,0.01276850700378418,0.17703771591186523
andy,1,8,0.2090473175048828,0.2012801170349121,-0.007767200469970703,0.13132739067077637,0.1650393009185791,0.033711910247802734,0.17800521850585938,0.8027422428131104,0.624737024307251,0.14449191093444824,0.13138484954833984,-0.013107061386108398,-4.242740869522095,0.34552669525146484,4.58826756477356,0.14469146728515625,0.20015406608581543,0.05546259880065918,0.12761259078979492,0.13442087173461914,0.006808280944824219,0.11233353614807129,0.07900071144104004,-0.03333282470703125,0.09947323799133301,0.11733746528625488,0.017864227294921875,0.12950611114501953,0.1563434600830078,0.02683734893798828,0.16356372833251953
andy,1,9,0.1302471160888672,0.11707830429077148,-0.013168811798095703,0.11536979675292969,0.13576030731201172,0.02039051055908203,0.12459564208984375,0.13463711738586426,0.010041475296020508,0.1777782440185547,0.25568127632141113,0.07790303230285645,0.1540663242340088,0.29086875915527344,0.13680243492126465,0.14887499809265137,0.1987597942352295,0.049884796142578125,0.1308143138885498,1.56563401222229,1.4348196983337402,0.11580920219421387,0.0597686767578125,-0.05604052543640137,0.11202383041381836,0.06590986251831055,-0.04611396789550781,-4.234345436096191,0.1333911418914795,-0.0026619434356689453,0.1836409568786621
andy,1,10,0.17887425422668457,0.12466740608215332,-0.05420684814453125,0.07615113258361816,1.3198776245117188,1.2437264919281006,0.15595078468322754,0.11962723731994629,-0.03632354736328125,0.1118001937866211,0.7182073593139648,0.6064071655273438,0.145735502243042,0.7204220294952393,0.5746865272521973,0.1368556022644043,0.117340087890625,-0.019515514373779297,0.12478899955749512,0.10878753662109375,-0.016001462936401367,0.13803339004516602,0.05244326591491699,-0.08559012413024902,0.11624741554260254,0.20574522018432617,0.08949780464172363,0.12262129783630371,0.15882015228271484,0.03619885444641113,0.15338587760925293
